Year,End Latitude Decimal Degrees,End Longitude Decimal Degrees,G Stat Area,Target Species Code,Avg Depth Fathoms,Substrate Type,Species,Sex,Age,Length Millimeters,Weight Kilograms,Number of Specimens
2007,57.3225,-135.914,355703,200,,Unknown,Yelloweye rockfish,Male,36,640,4.47,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,570,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,640,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,650,,2
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,670,,3
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,680,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,710,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,720,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,740,,2
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,,,770,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,5,670,3.4,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,6,590,2,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,6,720,4,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,7,670,3.1,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,8,670,3.3,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,10,580,2.2,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,10,740,4.4,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,15,710,4.1,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,15,730,4.6,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,27,810,5.6,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Female,30,670,3.1,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Male,6,640,3,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Male,7,640,3,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Sablefish,Male,10,630,2.6,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,380,,2
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,390,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,400,,2
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,410,,6
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,420,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,430,,2
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,440,,2
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,450,,4
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,460,,2
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,490,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,500,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,530,,1
2007,57.322833,-134.616667,345701,710,292,Mud/Hard,Thornyhead rockfish,,,580,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,,,590,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,,,610,,2
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,,,620,,2
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,,,640,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,,,650,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,,,750,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Female,5,610,2.7,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Female,8,720,4.2,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Female,10,650,3,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Female,11,680,3.5,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Female,21,810,4.8,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Female,40,,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Male,6,660,3.1,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Male,9,680,3.5,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Male,10,710,3.8,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Sablefish,Male,16,660,3.2,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,540,2.8,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,630,4.1,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,700,5.2,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,700,5.6,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,770,7.9,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,800,9.9,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,820,8.4,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Female,,820,8.7,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Male,,650,4.5,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Male,,710,6,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Shortraker rockfish,Male,,720,6.5,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,330,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,350,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,370,,2
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,380,,2
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,390,,2
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,400,,2
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,420,,2
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,430,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,440,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,450,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,460,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,470,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,480,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,500,,1
2007,57.333333,-134.712167,345701,710,292,Mud/Hard,Thornyhead rockfish,,,830,,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Female,,510,2.49,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Female,,570,3.35,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Female,,640,4.93,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,16,460,2.17,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,17,500,2.25,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,18,450,1.63,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,19,470,1.96,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,19,570,2.79,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,60,700,6.08,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,,570,3.62,1
2007,57.3335,-136.234,365701,200,,Unknown,Yelloweye rockfish,Male,,650,5.12,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,640,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,650,,3
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,660,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,670,,3
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,680,,3
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,700,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,720,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,750,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,760,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,800,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,,,850,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Female,5,680,3.3,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Female,5,750,4.4,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Female,8,740,4.2,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Female,10,650,3.3,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Female,13,750,4.7,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Female,24,,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Female,34,750,4,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,8,640,3,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,10,690,3.8,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,11,580,2,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,13,660,3.8,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,16,630,2.4,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,24,650,3.5,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,26,670,3.6,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,32,710,4.3,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,35,710,3.7,1
2007,57.338833,-134.746333,345701,710,386,Soft,Sablefish,Male,36,620,2.8,1
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,350,,2
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,360,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,380,,4
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,390,,2
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,400,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,410,,4
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,420,,3
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,430,,2
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,440,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,470,,3
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,520,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,540,,1
2007,57.338833,-134.746333,345701,710,386,Soft,Thornyhead rockfish,,,580,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,610,,2
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,620,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,640,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,660,,2
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,670,,2
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,680,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,690,,2
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,710,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,720,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,760,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,790,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,840,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,880,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,,,1040,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,6,730,4.4,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,7,660,3,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,7,730,4.6,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,8,650,3.4,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,8,690,3.9,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,8,720,3.8,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,9,750,4,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,9,770,5.1,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,10,740,4.6,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,15,780,5,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,15,870,7.5,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Female,20,920,8.6,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Male,7,630,3,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Male,7,650,2.8,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Male,7,670,3.6,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Male,7,680,3.5,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Sablefish,Male,8,660,2.9,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Female,,520,2.6,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Female,,550,3.1,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Female,,590,3.3,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Female,,750,7.8,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Female,,940,13.3,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,580,3,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,610,3.8,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,650,4.9,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,670,5.1,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,680,5,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,700,5.5,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,700,6.2,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,770,7.2,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Shortraker rockfish,Male,,810,8,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Thornyhead rockfish,,,330,,2
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Thornyhead rockfish,,,400,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Thornyhead rockfish,,,410,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Thornyhead rockfish,,,440,,1
2007,57.3535,-134.654333,345701,710,290,Mud/Hard,Thornyhead rockfish,,,460,,2
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,560,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,580,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,610,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,620,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,630,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,650,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,670,,2
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,680,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,690,,4
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,700,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,720,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,730,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,760,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,,,850,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,4,580,2.1,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,6,560,1.9,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,7,660,3.2,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,7,710,4.6,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,8,650,3.4,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,8,680,3.2,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,9,710,3.7,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,9,710,3.8,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,10,690,3.7,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,10,710,3.7,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,10,800,5.6,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Female,25,880,6.8,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Male,5,650,3.3,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Male,6,570,1.9,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Male,6,650,3.4,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Male,8,630,2.9,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Male,8,640,3,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Sablefish,Male,10,640,2.7,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,350,,2
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,370,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,390,,4
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,410,,3
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,420,,3
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,440,,6
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,450,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,460,,3
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,470,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,490,,3
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,500,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,510,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,530,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,550,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,570,,1
2007,57.400667,-134.7675,345701,710,347,Mud/Soft,Thornyhead rockfish,,,620,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,480,,2
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,510,,2
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,530,,2
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,540,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,550,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,560,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,580,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,590,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,600,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,610,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,640,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,650,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,660,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,680,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,690,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,,,840,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Female,3,540,1.6,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Female,4,580,2.2,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Female,4,610,2.2,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Female,5,610,2.1,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Female,6,680,3.2,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Female,7,580,2.2,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Female,9,670,3.4,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,3,480,1.1,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,3,500,1.2,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,3,520,1.4,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,4,530,1.4,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,4,570,1.8,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,5,510,1.4,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,5,540,1.5,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,5,540,1.6,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,7,600,2.4,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,8,610,2.7,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,8,650,2.1,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Sablefish,Male,11,690,3.2,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,420,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,430,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,440,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,450,,2
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,460,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,470,,2
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,510,,1
2007,57.42475,-134.693,345701,710,290,Mud/Soft,Thornyhead rockfish,,,540,,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Female,22,560,3.17,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Female,,450,1.53,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Female,,520,2.28,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Female,,610,4.47,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Male,19,520,2.43,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Male,20,480,2.18,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Male,22,570,3.17,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Male,26,460,1.81,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Male,36,600,4.29,1
2007,57.5,-136.235667,365731,200,,Unknown,Yelloweye rockfish,Male,,510,2.33,1
2007,57.540167,-134.752167,345731,710,318,Mud/Soft,Sablefish,,,540,,1
2007,57.540167,-134.752167,345731,710,318,Mud/Soft,Sablefish,,,570,,1
2007,57.540167,-134.752167,345731,710,318,Mud/Soft,Sablefish,,,590,,1
2007,57.540167,-134.752167,345731,710,318,Mud/Soft,Sablefish,,,630,,1
2007,57.540167,-134.752167,345731,710,318,Mud/Soft,Sablefish,,,660,,3
2007,57.540167,-134.752167,345731,710,318,Mud/Soft,Sablefish,,,680,,2
2007,57.540167,-134.752167,345731,710,318,Mud/Soft,Sablefish,,,700,,1
